"CubeId";"gdpap"
"PublishingDate";"2025-11-21 09:00"

"Date";"D0";"D1";"Value"
"1983-Q2";"WMF";"BBIP";"60610.50813125"
"1983-Q2";"WMF";"BBIPS";"60610.50813125"
"1983-Q2";"VVP";"PHPOE";"-0.02578192"
"1983-Q2";"VVP";"S";"1.46840661"
"1983-Q2";"VVP";"T0";"0.19495615"
"1983-Q2";"VVP";"B";"2.11374972"
"1983-Q2";"VVP";"A";"1.95904932"
"1983-Q2";"VVP";"T1";"2.02459334"
"1983-Q2";"VVP";"T2";"0.32879123"
"1983-Q2";"VVP";"WG0";"1.66430248"
"1983-Q2";"VVP";"D0";"1.1953485"
"1983-Q2";"VVP";"D0S";"1.1953485"
"1983-Q2";"VVP";"T3";"0.58113387"
"1983-Q2";"VVP";"T3S";"0.58113387"
"1983-Q2";"VVP";"T4";"-1.52221337"
"1983-Q2";"VVP";"WG1";"1.28944053"
"1983-Q2";"VVP";"D2";"0.20534698"
"1983-Q2";"VVP";"D2S";"0.20534698"
"1983-Q2";"VVP";"T5";"-1.18621096"
"1983-Q2";"VVP";"T5S";"-1.18621096"
"1983-Q2";"VVP";"BBIP";"0.50926995"
"1983-Q2";"VVP";"BBIPS";"0.50926995"
"1983-Q3";"WMF";"PHPOE";"35727.81076257"
"1983-Q3";"WMF";"S";"6264.60972907"
"1983-Q3";"WMF";"T0";"41992.42049164"
"1983-Q3";"WMF";"B";"7908.32765124"
"1983-Q3";"WMF";"A";"10426.82935176"
"1983-Q3";"WMF";"T1";"18335.157003"
"1983-Q3";"WMF";"T2";"18154.85276829"
"1983-Q3";"WMF";"WG0";"13862.98779633"
"1983-Q3";"WMF";"D0";"7477.52722994"
"1983-Q3";"WMF";"D0S";"7477.52722994"
"1983-Q3";"WMF";"T3";"25632.37999823"
"1983-Q3";"WMF";"T3S";"25632.37999823"
"1983-Q3";"WMF";"T4";"21281.68463318"
"1983-Q3";"WMF";"WG1";"15605.43775811"
"1983-Q3";"WMF";"D2";"5208.84941417"
"1983-Q3";"WMF";"D2S";"5208.84941417"
"1983-Q3";"WMF";"T5";"26490.53404734"
"1983-Q3";"WMF";"T5S";"26490.53404734"
"1983-Q3";"WMF";"BBIP";"61226.6985576"
"1983-Q3";"WMF";"BBIPS";"61226.6985576"
"1983-Q3";"VVP";"PHPOE";"1.26331932"
"1983-Q3";"VVP";"S";"0.92569638"
"1983-Q3";"VVP";"T0";"1.21280799"
"1983-Q3";"VVP";"B";"2.40888083"
"1983-Q3";"VVP";"A";"-0.58673651"
"1983-Q3";"VVP";"T1";"0.6835665"
"1983-Q3";"VVP";"T2";"0.29595643"
"1983-Q3";"VVP";"WG0";"0.63963775"
"1983-Q3";"VVP";"D0";"-0.31191908"
"1983-Q3";"VVP";"D0S";"-0.31191908"
"1983-Q3";"VVP";"T3";"0.1178613"
"1983-Q3";"VVP";"T3S";"0.1178613"
"1983-Q3";"VVP";"T4";"0.87290015"
"1983-Q3";"VVP";"WG1";"0.46655985"
"1983-Q3";"VVP";"D2";"0.48855025"
"1983-Q3";"VVP";"D2S";"0.48855025"
"1983-Q3";"VVP";"T5";"0.79709315"
"1983-Q3";"VVP";"T5S";"0.79709315"
"1983-Q3";"VVP";"BBIP";"1.0166396"
"1983-Q3";"VVP";"BBIPS";"1.0166396"
"1983-Q4";"WMF";"PHPOE";"36213.42259307"
"1983-Q4";"WMF";"S";"6314.88373598"
"1983-Q4";"WMF";"T0";"42528.30632905"
"1983-Q4";"WMF";"B";"8030.74435463"
"1983-Q4";"WMF";"A";"10553.738304"
"1983-Q4";"WMF";"T1";"18584.48265863"
"1983-Q4";"WMF";"T2";"18787.64869723"
"1983-Q4";"WMF";"WG0";"14334.10066071"
"1983-Q4";"WMF";"D0";"7639.84787193"
"1983-Q4";"WMF";"D0S";"7639.84787193"
"1983-Q4";"WMF";"T3";"26427.49656916"
"1983-Q4";"WMF";"T3S";"26427.49656916"
"1983-Q4";"WMF";"T4";"22020.31630616"
"1983-Q4";"WMF";"WG1";"16258.88665969"
"1983-Q4";"WMF";"D2";"5302.48551517"
"1983-Q4";"WMF";"D2S";"5302.48551517"
"1983-Q4";"WMF";"T5";"27322.80182134"
"1983-Q4";"WMF";"T5S";"27322.80182134"
"1983-Q4";"WMF";"BBIP";"62087.67386777"
"1983-Q4";"WMF";"BBIPS";"62087.67386777"
"1983-Q4";"VVP";"PHPOE";"1.3591984"
"1983-Q4";"VVP";"S";"0.8025082"
"1983-Q4";"VVP";"T0";"1.27614896"
"1983-Q4";"VVP";"B";"1.54794678"
"1983-Q4";"VVP";"A";"1.21713848"
"1983-Q4";"VVP";"T1";"1.35982286"
"1983-Q4";"VVP";"T2";"3.48554702"
"1983-Q4";"VVP";"WG0";"3.39835013"
"1983-Q4";"VVP";"D0";"2.17077968"
"1983-Q4";"VVP";"D0S";"2.17077968"
"1983-Q4";"VVP";"T3";"3.10200056"
"1983-Q4";"VVP";"T3S";"3.10200056"
"1983-Q4";"VVP";"T4";"3.47073874"
"1983-Q4";"VVP";"WG1";"4.18731542"
"1983-Q4";"VVP";"D2";"1.79763502"
"1983-Q4";"VVP";"D2S";"1.79763502"
"1983-Q4";"VVP";"T5";"3.14175536"
"1983-Q4";"VVP";"T5S";"3.14175536"
"1983-Q4";"VVP";"BBIP";"1.40620894"
"1983-Q4";"VVP";"BBIPS";"1.40620894"
"1984-Q1";"WMF";"PHPOE";"36754.35801421"
"1984-Q1";"WMF";"S";"6371.59284599"
"1984-Q1";"WMF";"T0";"43125.9508602"
"1984-Q1";"WMF";"B";"8116.95181537"
"1984-Q1";"WMF";"A";"10984.24354945"
"1984-Q1";"WMF";"T1";"19101.19536482"
"1984-Q1";"WMF";"T2";"20323.05691293"
"1984-Q1";"WMF";"WG0";"15330.27317495"
"1984-Q1";"WMF";"D0";"7916.2776852"
"1984-Q1";"WMF";"D0S";"7916.2776852"
"1984-Q1";"WMF";"T3";"28239.33459813"
"1984-Q1";"WMF";"T3S";"28239.33459813"
"1984-Q1";"WMF";"T4";"22204.22669271"
"1984-Q1";"WMF";"WG1";"17657.00461186"
"1984-Q1";"WMF";"D2";"5533.28590726"
"1984-Q1";"WMF";"D2S";"5533.28590726"
"1984-Q1";"WMF";"T5";"27737.51259998"
"1984-Q1";"WMF";"T5S";"27737.51259998"
"1984-Q1";"WMF";"BBIP";"63539.61374317"
"1984-Q1";"WMF";"BBIPS";"63539.61374317"
"1984-Q1";"VVP";"PHPOE";"1.49374288"
"1984-Q1";"VVP";"S";"0.89802303"
"1984-Q1";"VVP";"T0";"1.40528646"
"1984-Q1";"VVP";"B";"1.07346787"
"1984-Q1";"VVP";"A";"4.07917302"
"1984-Q1";"VVP";"T1";"2.78034485"
"1984-Q1";"VVP";"T2";"8.17243414"
"1984-Q1";"VVP";"WG0";"6.94966875"
"1984-Q1";"VVP";"D0";"3.61826332"
"1984-Q1";"VVP";"D0S";"3.61826332"
"1984-Q1";"VVP";"T3";"6.85588218"
"1984-Q1";"VVP";"T3S";"6.85588218"
"1984-Q1";"VVP";"T4";"0.83518504"
"1984-Q1";"VVP";"WG1";"8.59910018"
"1984-Q1";"VVP";"D2";"4.35268312"
"1984-Q1";"VVP";"D2S";"4.35268312"
"1984-Q1";"VVP";"T5";"1.51781937"
"1984-Q1";"VVP";"T5S";"1.51781937"
"1984-Q1";"VVP";"BBIP";"2.3385316"
"1984-Q1";"VVP";"BBIPS";"2.3385316"
"1984-Q2";"WMF";"PHPOE";"37123.53195232"
"1984-Q2";"WMF";"S";"6468.51764856"
"1984-Q2";"WMF";"T0";"43592.04960088"
"1984-Q2";"WMF";"B";"8225.09976802"
"1984-Q2";"WMF";"A";"10883.60846275"
"1984-Q2";"WMF";"T1";"19108.70823078"
"1984-Q2";"WMF";"T2";"22091.50309166"
"1984-Q2";"WMF";"WG0";"15470.96416449"
"1984-Q2";"WMF";"D0";"8131.62138998"
"1984-Q2";"WMF";"D0S";"8131.62138998"
"1984-Q2";"WMF";"T3";"30223.12448165"
"1984-Q2";"WMF";"T3S";"30223.12448165"
"1984-Q2";"WMF";"T4";"22479.76164356"
"1984-Q2";"WMF";"WG1";"17111.50800118"
"1984-Q2";"WMF";"D2";"5573.20820014"
"1984-Q2";"WMF";"D2S";"5573.20820014"
"1984-Q2";"WMF";"T5";"28052.96984369"
"1984-Q2";"WMF";"T5S";"28052.96984369"
"1984-Q2";"WMF";"BBIP";"64678.71891216"
"1984-Q2";"WMF";"BBIPS";"64678.71891216"
"1984-Q2";"VVP";"PHPOE";"1.00443582"
"1984-Q2";"VVP";"S";"1.52120207"
"1984-Q2";"VVP";"T0";"1.08078484"
"1984-Q2";"VVP";"B";"1.3323715"
"1984-Q2";"VVP";"A";"-0.91617676"
"1984-Q2";"VVP";"T1";"0.03933192"
"1984-Q2";"VVP";"T2";"8.7016741"
"1984-Q2";"VVP";"WG0";"0.91773309"
"1984-Q2";"VVP";"D0";"2.72026467"
"1984-Q2";"VVP";"D0S";"2.72026467"
"1984-Q2";"VVP";"T3";"7.02491724"
"1984-Q2";"VVP";"T3S";"7.02491724"
"1984-Q2";"VVP";"T4";"1.24091217"
"1984-Q2";"VVP";"WG1";"-3.08940629"
"1984-Q2";"VVP";"D2";"0.7214934"
"1984-Q2";"VVP";"D2S";"0.7214934"
"1984-Q2";"VVP";"T5";"1.13729464"
"1984-Q2";"VVP";"T5S";"1.13729464"
"1984-Q2";"VVP";"BBIP";"1.79274802"
"1984-Q2";"VVP";"BBIPS";"1.79274802"
"1984-Q3";"WMF";"PHPOE";"37541.35851211"
"1984-Q3";"WMF";"S";"6580.76962879"
"1984-Q3";"WMF";"T0";"44122.1281409"
"1984-Q3";"WMF";"B";"8274.18127852"
"1984-Q3";"WMF";"A";"11164.38518966"
"1984-Q3";"WMF";"T1";"19438.56646818"
"1984-Q3";"WMF";"T2";"22928.00308871"
"1984-Q3";"WMF";"WG0";"15692.10205743"
"1984-Q3";"WMF";"D0";"8365.58199607"
"1984-Q3";"WMF";"D0S";"8365.58199607"
"1984-Q3";"WMF";"T3";"31293.58508478"
"1984-Q3";"WMF";"T3S";"31293.58508478"
"1984-Q3";"WMF";"T4";"24093.07453346"
"1984-Q3";"WMF";"WG1";"17861.82877721"
"1984-Q3";"WMF";"D2";"5731.74288523"
"1984-Q3";"WMF";"D2S";"5731.74288523"
"1984-Q3";"WMF";"T5";"29824.81741869"
"1984-Q3";"WMF";"T5S";"29824.81741869"
"1984-Q3";"WMF";"BBIP";"65927.01552898"
"1984-Q3";"WMF";"BBIPS";"65927.01552898"
"1984-Q3";"VVP";"PHPOE";"1.12550325"
"1984-Q3";"VVP";"S";"1.73535865"
"1984-Q3";"VVP";"T0";"1.2159982"
"1984-Q3";"VVP";"B";"0.59672845"
"1984-Q3";"VVP";"A";"2.57981282"
"1984-Q3";"VVP";"T1";"1.72621945"
"1984-Q3";"VVP";"T2";"3.78652369"
"1984-Q3";"VVP";"WG0";"1.4293737"
"1984-Q3";"VVP";"D0";"2.87717043"
"1984-Q3";"VVP";"D0S";"2.87717043"
"1984-Q3";"VVP";"T3";"3.54185949"
"1984-Q3";"VVP";"T3S";"3.54185949"
"1984-Q3";"VVP";"T4";"7.17673486"
"1984-Q3";"VVP";"WG1";"4.38488984"
"1984-Q3";"VVP";"D2";"2.84458573"
"1984-Q3";"VVP";"D2S";"2.84458573"
"1984-Q3";"VVP";"T5";"6.31607842"
"1984-Q3";"VVP";"T5S";"6.31607842"
"1984-Q3";"VVP";"BBIP";"1.92999589"
"1984-Q3";"VVP";"BBIPS";"1.92999589"
"1984-Q4";"WMF";"PHPOE";"37900.86857458"
"1984-Q4";"WMF";"S";"6668.98552966"
"1984-Q4";"WMF";"T0";"44569.85410424"
"1984-Q4";"WMF";"B";"8376.91561438"
"1984-Q4";"WMF";"A";"11328.82227306"
"1984-Q4";"WMF";"T1";"19705.73788744"
"1984-Q4";"WMF";"T2";"22724.34201191"
"1984-Q4";"WMF";"WG0";"16196.56570835"
"1984-Q4";"WMF";"D0";"8494.42220294"
"1984-Q4";"WMF";"D0S";"8494.42220294"
"1984-Q4";"WMF";"T3";"31218.76421485"
"1984-Q4";"WMF";"T3S";"31218.76421485"
"1984-Q4";"WMF";"T4";"23494.31198638"
"1984-Q4";"WMF";"WG1";"18463.44611785"
"1984-Q4";"WMF";"D2";"5902.40144882"
"1984-Q4";"WMF";"D2S";"5902.40144882"
"1984-Q4";"WMF";"T5";"29396.7134352"
"1984-Q4";"WMF";"T5S";"29396.7134352"
"1984-Q4";"WMF";"BBIP";"66740.82139989"
"1984-Q4";"WMF";"BBIPS";"66740.82139989"
"1984-Q4";"VVP";"PHPOE";"0.95763733"
"1984-Q4";"VVP";"S";"1.34051039"
"1984-Q4";"VVP";"T0";"1.01474245"
"1984-Q4";"VVP";"B";"1.24162539"
"1984-Q4";"VVP";"A";"1.47287182"
"1984-Q4";"VVP";"T1";"1.37443993"
"1984-Q4";"VVP";"T2";"-0.88826347"
"1984-Q4";"VVP";"WG0";"3.21476147"
"1984-Q4";"VVP";"D0";"1.54012246"
"1984-Q4";"VVP";"D0S";"1.54012246"
"1984-Q4";"VVP";"T3";"-0.23909331"
"1984-Q4";"VVP";"T3S";"-0.23909331"
"1984-Q4";"VVP";"T4";"-2.48520605"
"1984-Q4";"VVP";"WG1";"3.36817326"
"1984-Q4";"VVP";"D2";"2.9774288"
"1984-Q4";"VVP";"D2S";"2.9774288"
"1984-Q4";"VVP";"T5";"-1.43539515"
"1984-Q4";"VVP";"T5S";"-1.43539515"
"1984-Q4";"VVP";"BBIP";"1.23440423"
"1984-Q4";"VVP";"BBIPS";"1.23440423"
"1985-Q1";"WMF";"PHPOE";"38447.28276885"
"1985-Q1";"WMF";"S";"6785.07253598"
"1985-Q1";"WMF";"T0";"45232.35530483"
"1985-Q1";"WMF";"B";"8432.71114232"
"1985-Q1";"WMF";"A";"11867.81654728"
"1985-Q1";"WMF";"T1";"20300.5276896"
"1985-Q1";"WMF";"T2";"23644.30865432"
"1985-Q1";"WMF";"WG0";"16734.21114651"
"1985-Q1";"WMF";"D0";"8962.8049378"
"1985-Q1";"WMF";"D0S";"8962.8049378"
"1985-Q1";"WMF";"T3";"32607.11359213"
"1985-Q1";"WMF";"T3S";"32607.11359213"
"1985-Q1";"WMF";"T4";"24606.16559787"
"1985-Q1";"WMF";"WG1";"18932.5243578"
"1985-Q1";"WMF";"D2";"6186.42444761"
"1985-Q1";"WMF";"D2S";"6186.42444761"
"1985-Q1";"WMF";"T5";"30792.59004547"
"1985-Q1";"WMF";"T5S";"30792.59004547"
"1985-Q1";"WMF";"BBIP";"67816.15395208"
"1985-Q1";"WMF";"BBIPS";"67816.15395208"
"1985-Q1";"VVP";"PHPOE";"1.44169307"
"1985-Q1";"VVP";"S";"1.74069963"
"1985-Q1";"VVP";"T0";"1.48643341"
"1985-Q1";"VVP";"B";"0.66606291"
"1985-Q1";"VVP";"A";"4.75772557"
"1985-Q1";"VVP";"T1";"3.01835844"
"1985-Q1";"VVP";"T2";"4.04837527"
"1985-Q1";"VVP";"WG0";"3.31950271"
"1985-Q1";"VVP";"D0";"5.51400347"
"1985-Q1";"VVP";"D0S";"5.51400347"
"1985-Q1";"VVP";"T3";"4.44716315"
"1985-Q1";"VVP";"T3S";"4.44716315"
"1985-Q1";"VVP";"T4";"4.73243742"
"1985-Q1";"VVP";"WG1";"2.54057794"
"1985-Q1";"VVP";"D2";"4.81199053"
"1985-Q1";"VVP";"D2S";"4.81199053"
"1985-Q1";"VVP";"T5";"4.74841044"
"1985-Q1";"VVP";"T5S";"4.74841044"
"1985-Q1";"VVP";"BBIP";"1.61120665"
"1985-Q1";"VVP";"BBIPS";"1.61120665"
"1985-Q2";"WMF";"PHPOE";"38983.68034853"
"1985-Q2";"WMF";"S";"6956.05567732"
"1985-Q2";"WMF";"T0";"45939.73602585"
"1985-Q2";"WMF";"B";"8455.34291347"
"1985-Q2";"WMF";"A";"12134.56145813"
"1985-Q2";"WMF";"T1";"20589.9043716"
"1985-Q2";"WMF";"T2";"23266.43399764"
"1985-Q2";"WMF";"WG0";"17523.31434104"
"1985-Q2";"WMF";"D0";"8994.70830472"
"1985-Q2";"WMF";"D0S";"8994.70830472"
"1985-Q2";"WMF";"T3";"32261.14230236"
"1985-Q2";"WMF";"T3S";"32261.14230236"
"1985-Q2";"WMF";"T4";"24446.39658303"
"1985-Q2";"WMF";"WG1";"19407.44554112"
"1985-Q2";"WMF";"D2";"6362.41399057"
"1985-Q2";"WMF";"D2S";"6362.41399057"
"1985-Q2";"WMF";"T5";"30808.81057361"
"1985-Q2";"WMF";"T5S";"30808.81057361"
"1985-Q2";"WMF";"BBIP";"68888.16297551"
"1985-Q2";"WMF";"BBIPS";"68888.16297551"
"1985-Q2";"VVP";"PHPOE";"1.39515082"
"1985-Q2";"VVP";"S";"2.51998988"
"1985-Q2";"VVP";"T0";"1.56388213"
"1985-Q2";"VVP";"B";"0.26838072"
"1985-Q2";"VVP";"A";"2.24763258"
"1985-Q2";"VVP";"T1";"1.42546384"
"1985-Q2";"VVP";"T2";"-1.59816327"
"1985-Q2";"VVP";"WG0";"4.71550877"
"1985-Q2";"VVP";"D0";"0.35595293"
"1985-Q2";"VVP";"D0S";"0.35595293"
"1985-Q2";"VVP";"T3";"-1.0610301"
"1985-Q2";"VVP";"T3S";"-1.0610301"
"1985-Q2";"VVP";"T4";"-0.6493048"
"1985-Q2";"VVP";"WG1";"2.50849371"
"1985-Q2";"VVP";"D2";"2.84476994"
"1985-Q2";"VVP";"D2S";"2.84476994"
"1985-Q2";"VVP";"T5";"0.05267673"
"1985-Q2";"VVP";"T5S";"0.05267673"
"1985-Q2";"VVP";"BBIP";"1.58075762"
"1985-Q2";"VVP";"BBIPS";"1.58075762"
"1985-Q3";"WMF";"PHPOE";"39272.7189595"
"1985-Q3";"WMF";"S";"7062.25873909"
"1985-Q3";"WMF";"T0";"46334.97769859"
"1985-Q3";"WMF";"B";"8527.72108576"
"1985-Q3";"WMF";"A";"12284.00325397"
"1985-Q3";"WMF";"T1";"20811.72433973"
"1985-Q3";"WMF";"T2";"22499.88246977"
"1985-Q3";"WMF";"WG0";"17190.75658984"
"1985-Q3";"WMF";"D0";"9071.24070551"
"1985-Q3";"WMF";"D0S";"9071.24070551"
"1985-Q3";"WMF";"T3";"31571.12317528"
"1985-Q3";"WMF";"T3S";"31571.12317528"
"1985-Q3";"WMF";"T4";"24099.20906519"
"1985-Q3";"WMF";"WG1";"19186.13102658"
"1985-Q3";"WMF";"D2";"6408.62039261"
"1985-Q3";"WMF";"D2S";"6408.62039261"
"1985-Q3";"WMF";"T5";"30507.8294578"
"1985-Q3";"WMF";"T5S";"30507.8294578"
"1985-Q3";"WMF";"BBIP";"69528.1790627"
"1985-Q3";"WMF";"BBIPS";"69528.1790627"
"1985-Q3";"VVP";"PHPOE";"0.7414349"
"1985-Q3";"VVP";"S";"1.5267713"
"1985-Q3";"VVP";"T0";"0.86034816"
"1985-Q3";"VVP";"B";"0.85600517"
"1985-Q3";"VVP";"A";"1.2315385"
"1985-Q3";"VVP";"T1";"1.07732394"
"1985-Q3";"VVP";"T2";"-3.29466702"
"1985-Q3";"VVP";"WG0";"-1.89780166"
"1985-Q3";"VVP";"D0";"0.85086029"
"1985-Q3";"VVP";"D0S";"0.85086029"
"1985-Q3";"VVP";"T3";"-2.13885522"
"1985-Q3";"VVP";"T3S";"-2.13885522"
"1985-Q3";"VVP";"T4";"-1.42019916"
"1985-Q3";"VVP";"WG1";"-1.14035881"
"1985-Q3";"VVP";"D2";"0.7262401"
"1985-Q3";"VVP";"D2S";"0.7262401"
"1985-Q3";"VVP";"T5";"-0.97693196"
"1985-Q3";"VVP";"T5S";"-0.97693196"
"1985-Q3";"VVP";"BBIP";"0.9290654"
"1985-Q3";"VVP";"BBIPS";"0.9290654"
"1985-Q4";"WMF";"PHPOE";"39874.26199191"
"1985-Q4";"WMF";"S";"7159.10573863"
"1985-Q4";"WMF";"T0";"47033.36773054"
"1985-Q4";"WMF";"B";"8626.17709529"
"1985-Q4";"WMF";"A";"12741.23087939"
"1985-Q4";"WMF";"T1";"21367.40797468"
"1985-Q4";"WMF";"T2";"23742.65450818"
"1985-Q4";"WMF";"WG0";"17410.89755252"
"1985-Q4";"WMF";"D0";"9351.80232098"
"1985-Q4";"WMF";"D0S";"9351.80232098"
"1985-Q4";"WMF";"T3";"33094.45682916"
"1985-Q4";"WMF";"T3S";"33094.45682916"
"1985-Q4";"WMF";"T4";"25508.77811304"
"1985-Q4";"WMF";"WG1";"19309.67759963"
"1985-Q4";"WMF";"D2";"6385.5707819"
"1985-Q4";"WMF";"D2S";"6385.5707819"
"1985-Q4";"WMF";"T5";"31894.34889494"
"1985-Q4";"WMF";"T5S";"31894.34889494"
"1985-Q4";"WMF";"BBIP";"70725.01367363"
"1985-Q4";"WMF";"BBIPS";"70725.01367363"
"1985-Q4";"VVP";"PHPOE";"1.53170712"
"1985-Q4";"VVP";"S";"1.3713318"
"1985-Q4";"VVP";"T0";"1.50726312"
"1985-Q4";"VVP";"B";"1.15454069"
"1985-Q4";"VVP";"A";"3.72213859"
"1985-Q4";"VVP";"T1";"2.67005091"
"1985-Q4";"VVP";"T2";"5.52346013"
"1985-Q4";"VVP";"WG0";"1.28057751"
"1985-Q4";"VVP";"D0";"3.09286926"
"1985-Q4";"VVP";"D0S";"3.09286926"
"1985-Q4";"VVP";"T3";"4.8250854"
"1985-Q4";"VVP";"T3S";"4.8250854"
"1985-Q4";"VVP";"T4";"5.84902618"
"1985-Q4";"VVP";"WG1";"0.64393688"
"1985-Q4";"VVP";"D2";"-0.35966572"
"1985-Q4";"VVP";"D2S";"-0.35966572"
"1985-Q4";"VVP";"T5";"4.5447987"
"1985-Q4";"VVP";"T5S";"4.5447987"
"1985-Q4";"VVP";"BBIP";"1.72136625"
"1985-Q4";"VVP";"BBIPS";"1.72136625"
"1986-Q1";"WMF";"PHPOE";"40101.31113979"
"1986-Q1";"WMF";"S";"7304.6116266"
"1986-Q1";"WMF";"T0";"47405.92276639"
"1986-Q1";"WMF";"B";"8661.12554751"
"1986-Q1";"WMF";"A";"13071.73538063"
"1986-Q1";"WMF";"T1";"21732.86092814"
"1986-Q1";"WMF";"T2";"23300.901812"
"1986-Q1";"WMF";"WG0";"17160.43262321"
"1986-Q1";"WMF";"D0";"9181.24743368"
"1986-Q1";"WMF";"D0S";"9181.24743368"
"1986-Q1";"WMF";"T3";"32482.14924569"
"1986-Q1";"WMF";"T3S";"32482.14924569"
"1986-Q1";"WMF";"T4";"24369.53808579"
"1986-Q1";"WMF";"WG1";"18945.96961196"
"1986-Q1";"WMF";"D2";"6234.93836165"
"1986-Q1";"WMF";"D2S";"6234.93836165"
"1986-Q1";"WMF";"T5";"30604.47644743"
"1986-Q1";"WMF";"T5S";"30604.47644743"
"1986-Q1";"WMF";"BBIP";"71575.38246412"
"1986-Q1";"WMF";"BBIPS";"71575.38246412"
"1986-Q1";"VVP";"PHPOE";"0.56941279"
"1986-Q1";"VVP";"S";"2.03245899"
"1986-Q1";"VVP";"T0";"0.79210793"
"1986-Q1";"VVP";"B";"0.40514415"
"1986-Q1";"VVP";"A";"2.59397624"
"1986-Q1";"VVP";"T1";"1.7103289"
"1986-Q1";"VVP";"T2";"-1.8605868"
"1986-Q1";"VVP";"WG0";"-1.43855266"
"1986-Q1";"VVP";"D0";"-1.82376489"
"1986-Q1";"VVP";"D0S";"-1.82376489"
"1986-Q1";"VVP";"T3";"-1.8501817"
"1986-Q1";"VVP";"T3S";"-1.8501817"
"1986-Q1";"VVP";"T4";"-4.46607055"
"1986-Q1";"VVP";"WG1";"-1.88355288"
"1986-Q1";"VVP";"D2";"-2.35894997"
"1986-Q1";"VVP";"D2S";"-2.35894997"
"1986-Q1";"VVP";"T5";"-4.04420373"
"1986-Q1";"VVP";"T5S";"-4.04420373"
"1986-Q1";"VVP";"BBIP";"1.20235932"
"1986-Q1";"VVP";"BBIPS";"1.20235932"
"1986-Q2";"WMF";"PHPOE";"40677.68733445"
"1986-Q2";"WMF";"S";"7417.76832275"
"1986-Q2";"WMF";"T0";"48095.4556572"
"1986-Q2";"WMF";"B";"8846.05062627"
"1986-Q2";"WMF";"A";"13183.84673904"
"1986-Q2";"WMF";"T1";"22029.89736532"
"1986-Q2";"WMF";"T2";"24185.30183778"
"1986-Q2";"WMF";"WG0";"17814.39201157"
"1986-Q2";"WMF";"D0";"9115.1629174"
"1986-Q2";"WMF";"D0S";"9115.1629174"
"1986-Q2";"WMF";"T3";"33300.46475519"
"1986-Q2";"WMF";"T3S";"33300.46475519"
"1986-Q2";"WMF";"T4";"26153.48849713"
"1986-Q2";"WMF";"WG1";"19346.23467709"
"1986-Q2";"WMF";"D2";"6160.93313017"
"1986-Q2";"WMF";"D2S";"6160.93313017"
"1986-Q2";"WMF";"T5";"32314.4216273"
"1986-Q2";"WMF";"T5S";"32314.4216273"
"1986-Q2";"WMF";"BBIP";"72741.21029308"
"1986-Q2";"WMF";"BBIPS";"72741.21029309"
"1986-Q2";"VVP";"PHPOE";"1.43730012"
"1986-Q2";"VVP";"S";"1.54911311"
"1986-Q2";"VVP";"T0";"1.45452899"
"1986-Q2";"VVP";"B";"2.13511602"
"1986-Q2";"VVP";"A";"0.85766239"
"1986-Q2";"VVP";"T1";"1.36676178"
"1986-Q2";"VVP";"T2";"3.79556136"
"1986-Q2";"VVP";"WG0";"3.81085607"
"1986-Q2";"VVP";"D0";"-0.7197771"
"1986-Q2";"VVP";"D0S";"-0.7197771"
"1986-Q2";"VVP";"T3";"2.5192776"
"1986-Q2";"VVP";"T3S";"2.5192776"
"1986-Q2";"VVP";"T4";"7.32041127"
"1986-Q2";"VVP";"WG1";"2.11266604"
"1986-Q2";"VVP";"D2";"-1.18694408"
"1986-Q2";"VVP";"D2S";"-1.18694408"
"1986-Q2";"VVP";"T5";"5.58723879"
"1986-Q2";"VVP";"T5S";"5.58723879"
"1986-Q2";"VVP";"BBIP";"1.62881118"
"1986-Q2";"VVP";"BBIPS";"1.62881118"
"1986-Q3";"WMF";"PHPOE";"40981.15327523"
"1986-Q3";"WMF";"S";"7499.9612766"
"1986-Q3";"WMF";"T0";"48481.11455183"
"1986-Q3";"WMF";"B";"8966.87851241"
"1986-Q3";"WMF";"A";"13943.90418336"
"1986-Q3";"WMF";"T1";"22910.78269577"
"1986-Q3";"WMF";"T2";"21402.3273998"
"1986-Q3";"WMF";"WG0";"17327.53303811"
"1986-Q3";"WMF";"D0";"8766.61641786"
"1986-Q3";"WMF";"D0S";"8766.61641786"
"1986-Q3";"WMF";"T3";"30168.94381766"
"1986-Q3";"WMF";"T3S";"30168.94381766"
"1986-Q3";"WMF";"T4";"23847.6450595"
"1986-Q3";"WMF";"WG1";"18902.02861377"
"1986-Q3";"WMF";"D2";"6081.73648399"
"1986-Q3";"WMF";"D2S";"6081.73648399"
"1986-Q3";"WMF";"T5";"29929.38154349"
"1986-Q3";"WMF";"T5S";"29929.38154349"
"1986-Q3";"WMF";"BBIP";"73039.87070098"
"1986-Q3";"WMF";"BBIPS";"73039.87070098"
"1986-Q3";"VVP";"PHPOE";"0.74602555"
"1986-Q3";"VVP";"S";"1.10805501"
"1986-Q3";"VVP";"T0";"0.8018614"
"1986-Q3";"VVP";"B";"1.36589639"
"1986-Q3";"VVP";"A";"5.76506584"
"1986-Q3";"VVP";"T1";"3.99859026"
"1986-Q3";"VVP";"T2";"-11.50688322"
"1986-Q3";"VVP";"WG0";"-2.73295307"
"1986-Q3";"VVP";"D0";"-3.82380987"
"1986-Q3";"VVP";"D0S";"-3.82380987"
"1986-Q3";"VVP";"T3";"-9.40383553"
